starttime	seconds	ctime	dtime	ttime	wait
Thu Aug 17 12:06:17 2017	1502989577	419	762	1181	761
Thu Aug 17 12:06:17 2017	1502989577	414	766	1181	766
Thu Aug 17 12:06:17 2017	1502989577	335	846	1181	845
Thu Aug 17 12:06:17 2017	1502989577	448	772	1220	732
Thu Aug 17 12:06:17 2017	1502989577	462	758	1220	758
Thu Aug 17 12:06:17 2017	1502989577	462	758	1220	718
Thu Aug 17 12:06:17 2017	1502989577	455	766	1220	725
Thu Aug 17 12:06:17 2017	1502989577	462	758	1220	753
Thu Aug 17 12:06:57 2017	1502989617	89	1174	1262	1174
Thu Aug 17 12:06:57 2017	1502989617	91	1174	1265	1174
Thu Aug 17 12:07:00 2017	1502989620	617	648	1265	569
Thu Aug 17 12:06:17 2017	1502989577	511	757	1268	709
Thu Aug 17 12:06:59 2017	1502989619	642	648	1290	569
Thu Aug 17 12:07:00 2017	1502989620	617	673	1290	647
Thu Aug 17 12:07:00 2017	1502989620	617	673	1291	673
Thu Aug 17 12:06:17 2017	1502989577	511	784	1295	757
Thu Aug 17 12:07:00 2017	1502989620	617	689	1306	689
Thu Aug 17 12:06:59 2017	1502989619	648	673	1321	569
Thu Aug 17 12:06:59 2017	1502989619	648	673	1321	569
Thu Aug 17 12:06:17 2017	1502989577	511	819	1330	812
Thu Aug 17 12:06:57 2017	1502989617	715	640	1354	381
Thu Aug 17 12:06:57 2017	1502989617	715	640	1354	381
Thu Aug 17 12:06:57 2017	1502989617	715	640	1354	381
Thu Aug 17 12:06:17 2017	1502989577	511	871	1382	871
Thu Aug 17 12:06:17 2017	1502989577	511	872	1382	871
Thu Aug 17 12:06:17 2017	1502989577	511	872	1383	871
Thu Aug 17 12:06:17 2017	1502989577	511	872	1383	871
Thu Aug 17 12:06:57 2017	1502989617	89	1399	1487	1174
Thu Aug 17 12:06:57 2017	1502989617	89	1399	1488	1174
Thu Aug 17 12:06:57 2017	1502989617	91	1399	1490	1174
Thu Aug 17 12:06:57 2017	1502989617	89	1415	1504	772
Thu Aug 17 12:06:57 2017	1502989617	91	1415	1507	766
Thu Aug 17 12:06:57 2017	1502989617	118	1415	1534	1174
Thu Aug 17 12:06:17 2017	1502989577	511	1098	1609	951
Thu Aug 17 12:07:00 2017	1502989620	733	968	1702	968
Thu Aug 17 12:07:00 2017	1502989620	733	968	1702	968
Thu Aug 17 12:07:00 2017	1502989620	720	982	1702	982
Thu Aug 17 12:07:00 2017	1502989620	720	982	1702	982
Thu Aug 17 12:07:00 2017	1502989620	693	1009	1702	1008
Thu Aug 17 12:07:00 2017	1502989620	693	1009	1702	1008
Thu Aug 17 12:07:00 2017	1502989620	693	1009	1702	1008
Thu Aug 17 12:07:00 2017	1502989620	539	1163	1702	1163
Thu Aug 17 12:07:00 2017	1502989620	539	1163	1702	1163
Thu Aug 17 12:07:00 2017	1502989620	733	971	1704	971
Thu Aug 17 12:07:00 2017	1502989620	623	1141	1764	1125
Thu Aug 17 12:07:00 2017	1502989620	616	1152	1768	1141
Thu Aug 17 12:07:00 2017	1502989620	616	1152	1768	1141
Thu Aug 17 12:07:00 2017	1502989620	616	1152	1768	1152
Thu Aug 17 12:07:00 2017	1502989620	616	1152	1768	1152
Thu Aug 17 12:07:00 2017	1502989620	616	1152	1768	1141
Thu Aug 17 12:07:00 2017	1502989620	616	1152	1768	1152
Thu Aug 17 12:07:00 2017	1502989620	616	1152	1768	1152
Thu Aug 17 12:07:00 2017	1502989620	616	1152	1768	1152
Thu Aug 17 12:07:00 2017	1502989620	623	1150	1773	1140
Thu Aug 17 12:07:00 2017	1502989620	623	1150	1773	1125
Thu Aug 17 12:07:00 2017	1502989620	623	1150	1773	1125
Thu Aug 17 12:07:00 2017	1502989620	623	1150	1773	1125
Thu Aug 17 12:06:17 2017	1502989577	511	1263	1773	1133
Thu Aug 17 12:07:00 2017	1502989620	623	1152	1775	1140
Thu Aug 17 12:07:00 2017	1502989620	614	1164	1779	1152
Thu Aug 17 12:07:00 2017	1502989620	614	1164	1779	1152
Thu Aug 17 12:07:00 2017	1502989620	616	1163	1779	1163
Thu Aug 17 12:07:00 2017	1502989620	614	1165	1779	1164
Thu Aug 17 12:07:00 2017	1502989620	614	1165	1779	1164
Thu Aug 17 12:07:00 2017	1502989620	614	1167	1782	1152
Thu Aug 17 12:06:17 2017	1502989577	511	1273	1783	1224
Thu Aug 17 12:07:00 2017	1502989620	617	1176	1793	1160
Thu Aug 17 12:07:00 2017	1502989620	617	1176	1794	1160
Thu Aug 17 12:06:17 2017	1502989577	659	1136	1794	1007
Thu Aug 17 12:07:00 2017	1502989620	1261	574	1835	529
Thu Aug 17 12:07:00 2017	1502989620	1261	588	1849	529
Thu Aug 17 12:07:00 2017	1502989620	1261	588	1850	529
Thu Aug 17 12:06:57 2017	1502989617	91	1815	1906	772
Thu Aug 17 12:06:57 2017	1502989617	91	1879	1970	772
Thu Aug 17 12:06:57 2017	1502989617	118	1962	2080	425
Thu Aug 17 12:06:17 2017	1502989577	718	1422	2141	1422
Thu Aug 17 12:06:17 2017	1502989577	718	1422	2141	1090
Thu Aug 17 12:06:17 2017	1502989577	718	1438	2156	1438
Thu Aug 17 12:06:17 2017	1502989577	718	1438	2156	1438
Thu Aug 17 12:06:17 2017	1502989577	718	1438	2156	1427
Thu Aug 17 12:06:17 2017	1502989577	766	1390	2156	1390
Thu Aug 17 12:06:17 2017	1502989577	766	1390	2156	1390
Thu Aug 17 12:06:17 2017	1502989577	986	1196	2182	1196
Thu Aug 17 12:06:17 2017	1502989577	986	1197	2182	1196
Thu Aug 17 12:06:17 2017	1502989577	976	1206	2182	1206
Thu Aug 17 12:06:17 2017	1502989577	976	1207	2182	1206
Thu Aug 17 12:06:17 2017	1502989577	976	1207	2183	1206
Thu Aug 17 12:06:17 2017	1502989577	941	1242	2183	1215
Thu Aug 17 12:06:17 2017	1502989577	976	1207	2183	1206
Thu Aug 17 12:06:17 2017	1502989577	976	1207	2183	1197
Thu Aug 17 12:06:17 2017	1502989577	941	1242	2183	1232
Thu Aug 17 12:06:17 2017	1502989577	941	1242	2183	1232
Thu Aug 17 12:06:17 2017	1502989577	941	1242	2183	1215
Thu Aug 17 12:06:17 2017	1502989577	941	1264	2205	1215
Thu Aug 17 12:06:17 2017	1502989577	941	1264	2205	1215
Thu Aug 17 12:06:17 2017	1502989577	941	1264	2205	1215
Thu Aug 17 12:06:17 2017	1502989577	1089	1118	2207	1116
Thu Aug 17 12:06:17 2017	1502989577	1089	1118	2207	1116
Thu Aug 17 12:06:17 2017	1502989577	1089	1118	2207	1116
Thu Aug 17 12:06:17 2017	1502989577	1089	1118	2207	1116
Thu Aug 17 12:06:17 2017	1502989577	1089	1118	2207	1116
Thu Aug 17 12:06:17 2017	1502989577	1089	1122	2211	1116
Thu Aug 17 12:06:17 2017	1502989577	1089	1123	2211	1116
Thu Aug 17 12:06:17 2017	1502989577	1089	1123	2211	1116
Thu Aug 17 12:06:26 2017	1502989586	272	1995	2267	1995
Thu Aug 17 12:06:26 2017	1502989586	340	1945	2285	1945
Thu Aug 17 12:06:26 2017	1502989586	303	1982	2286	1934
Thu Aug 17 12:06:26 2017	1502989586	494	1797	2291	1794
Thu Aug 17 12:06:26 2017	1502989586	358	1940	2297	1940
Thu Aug 17 12:06:26 2017	1502989586	358	1940	2297	1940
Thu Aug 17 12:06:26 2017	1502989586	357	1958	2316	1951
Thu Aug 17 12:06:26 2017	1502989586	362	1954	2316	1954
Thu Aug 17 12:06:26 2017	1502989586	364	1960	2324	1937
Thu Aug 17 12:06:26 2017	1502989586	377	1949	2325	1866
Thu Aug 17 12:06:26 2017	1502989586	366	1964	2330	1957
Thu Aug 17 12:06:26 2017	1502989586	370	1963	2334	1907
Thu Aug 17 12:06:26 2017	1502989586	366	1992	2357	1944
Thu Aug 17 12:06:26 2017	1502989586	359	2002	2360	1953
Thu Aug 17 12:06:26 2017	1502989586	286	2203	2489	2201
Thu Aug 17 12:06:26 2017	1502989586	283	2207	2490	2205
Thu Aug 17 12:06:26 2017	1502989586	278	2212	2490	2210
Thu Aug 17 12:06:26 2017	1502989586	290	2259	2549	2194
Thu Aug 17 12:06:26 2017	1502989586	288	2266	2554	2199
Thu Aug 17 12:06:26 2017	1502989586	294	2304	2598	2252
Thu Aug 17 12:06:26 2017	1502989586	1512	1295	2807	1295
Thu Aug 17 12:06:26 2017	1502989586	1530	1277	2807	1277
Thu Aug 17 12:06:26 2017	1502989586	1362	1446	2808	1446
Thu Aug 17 12:06:26 2017	1502989586	1331	1494	2824	1494
Thu Aug 17 12:06:26 2017	1502989586	1540	1293	2834	1291
Thu Aug 17 12:06:26 2017	1502989586	914	1927	2842	1919
Thu Aug 17 12:06:26 2017	1502989586	231	2614	2845	2520
Thu Aug 17 12:06:26 2017	1502989586	814	2032	2846	2019
Thu Aug 17 12:06:26 2017	1502989586	716	2130	2846	2117
Thu Aug 17 12:06:26 2017	1502989586	284	2620	2904	2465
Thu Aug 17 12:06:26 2017	1502989586	297	2608	2904	2301
Thu Aug 17 12:06:26 2017	1502989586	274	2631	2905	2396
Thu Aug 17 12:06:26 2017	1502989586	294	2642	2936	2325
Thu Aug 17 12:06:26 2017	1502989586	1692	1336	3028	1298
Thu Aug 17 12:06:26 2017	1502989586	1618	1412	3030	1374
Thu Aug 17 12:06:26 2017	1502989586	1608	1425	3033	1387
Thu Aug 17 12:06:26 2017	1502989586	1583	1454	3037	1416
Thu Aug 17 12:06:26 2017	1502989586	1570	1470	3040	1432
Thu Aug 17 12:06:26 2017	1502989586	1777	1265	3042	1237
Thu Aug 17 12:06:26 2017	1502989586	1559	1484	3043	1380
Thu Aug 17 12:06:26 2017	1502989586	1759	1288	3047	1260
Thu Aug 17 12:06:47 2017	1502989607	3072	91	3164	91
Thu Aug 17 12:06:26 2017	1502989586	1786	1457	3243	1457
Thu Aug 17 12:06:46 2017	1502989606	3269	29	3298	23
Thu Aug 17 12:06:46 2017	1502989606	3269	38	3307	28
Thu Aug 17 12:06:46 2017	1502989606	3367	60	3427	51
Thu Aug 17 12:06:36 2017	1502989596	1693	1954	3647	1945
Thu Aug 17 12:06:36 2017	1502989596	1692	1969	3661	1962
Thu Aug 17 12:06:26 2017	1502989586	1795	1878	3673	1612
Thu Aug 17 12:06:26 2017	1502989586	1823	1863	3685	1790
Thu Aug 17 12:06:26 2017	1502989586	1795	1893	3688	1676
Thu Aug 17 12:06:35 2017	1502989595	1954	1739	3693	1739
Thu Aug 17 12:06:35 2017	1502989595	1973	1737	3711	1732
Thu Aug 17 12:06:35 2017	1502989595	2046	1680	3726	1680
Thu Aug 17 12:06:35 2017	1502989595	2042	1684	3726	1668
Thu Aug 17 12:06:35 2017	1502989595	2042	1684	3726	1680
Thu Aug 17 12:06:35 2017	1502989595	2048	1687	3735	1685
Thu Aug 17 12:06:36 2017	1502989596	2310	1442	3752	1442
Thu Aug 17 12:06:35 2017	1502989595	2335	1449	3784	1407
Thu Aug 17 12:06:36 2017	1502989596	1642	2151	3793	2092
Thu Aug 17 12:06:35 2017	1502989595	2078	1718	3796	1714
Thu Aug 17 12:06:35 2017	1502989595	2076	1726	3802	1722
Thu Aug 17 12:06:35 2017	1502989595	2335	1510	3845	1449
Thu Aug 17 12:06:35 2017	1502989595	2201	1719	3920	1712
Thu Aug 17 12:06:35 2017	1502989595	2243	1683	3926	1678
Thu Aug 17 12:06:34 2017	1502989594	2209	1730	3939	1703
Thu Aug 17 12:06:35 2017	1502989595	2199	1746	3945	1739
Thu Aug 17 12:06:35 2017	1502989595	2018	1934	3951	1926
Thu Aug 17 12:06:34 2017	1502989594	2190	1774	3964	1766
Thu Aug 17 12:06:42 2017	1502989602	2422	1593	4015	1593
Thu Aug 17 12:06:37 2017	1502989597	1728	2294	4022	2292
Thu Aug 17 12:06:35 2017	1502989595	2330	1717	4047	1705
Thu Aug 17 12:06:34 2017	1502989594	2421	1663	4084	1641
Thu Aug 17 12:06:35 2017	1502989595	2107	2006	4113	1998
Thu Aug 17 12:06:35 2017	1502989595	2072	2070	4142	2034
Thu Aug 17 12:06:35 2017	1502989595	2072	2077	4149	2070
Thu Aug 17 12:06:35 2017	1502989595	2072	2077	4149	2070
Thu Aug 17 12:06:45 2017	1502989605	3730	534	4264	532
Thu Aug 17 12:06:42 2017	1502989602	2714	1593	4307	1578
Thu Aug 17 12:06:28 2017	1502989588	1454	3027	4481	2974
Thu Aug 17 12:06:38 2017	1502989598	1458	3026	4484	3021
Thu Aug 17 12:06:28 2017	1502989588	1746	2751	4497	2715
Thu Aug 17 12:06:34 2017	1502989594	2872	1640	4512	1640
Thu Aug 17 12:06:34 2017	1502989594	2884	1638	4522	1627
Thu Aug 17 12:06:34 2017	1502989594	2928	1617	4546	1617
Thu Aug 17 12:06:34 2017	1502989594	2928	1617	4546	1617
Thu Aug 17 12:06:28 2017	1502989588	1735	2812	4547	2798
Thu Aug 17 12:06:34 2017	1502989594	2916	1643	4559	1637
Thu Aug 17 12:06:33 2017	1502989593	2874	1695	4570	1693
Thu Aug 17 12:06:33 2017	1502989593	2926	1695	4621	1693
Thu Aug 17 12:06:33 2017	1502989593	2658	1975	4633	1975
Thu Aug 17 12:06:29 2017	1502989589	2140	2508	4648	2490
Thu Aug 17 12:06:37 2017	1502989597	1639	3013	4652	2979
Thu Aug 17 12:06:29 2017	1502989589	1925	2759	4684	2701
Thu Aug 17 12:06:29 2017	1502989589	1884	2800	4684	2742
Thu Aug 17 12:06:33 2017	1502989593	2994	1694	4688	1694
Thu Aug 17 12:06:29 2017	1502989589	1851	2840	4691	2788
Thu Aug 17 12:06:40 2017	1502989600	2898	1810	4708	1810
Thu Aug 17 12:06:33 2017	1502989593	2632	2076	4708	2068
Thu Aug 17 12:06:33 2017	1502989593	2623	2091	4715	2085
Thu Aug 17 12:06:40 2017	1502989600	2967	1750	4717	1750
Thu Aug 17 12:06:33 2017	1502989593	2727	1999	4727	1982
Thu Aug 17 12:06:28 2017	1502989588	1761	2983	4744	2820
Thu Aug 17 12:06:29 2017	1502989589	1851	2898	4749	2791
Thu Aug 17 12:06:29 2017	1502989589	1854	2895	4749	2837
Thu Aug 17 12:06:33 2017	1502989593	2671	2080	4752	2033
Thu Aug 17 12:06:28 2017	1502989588	1775	2987	4762	2927
Thu Aug 17 12:06:28 2017	1502989588	1775	2987	4762	2839
Thu Aug 17 12:06:29 2017	1502989589	1787	3025	4812	3021
Thu Aug 17 12:06:26 2017	1502989586	2489	2329	4818	2194
Thu Aug 17 12:06:28 2017	1502989588	1763	3065	4828	3062
Thu Aug 17 12:06:28 2017	1502989588	1763	3065	4828	3061
Thu Aug 17 12:06:28 2017	1502989588	1775	3053	4828	2987
Thu Aug 17 12:06:41 2017	1502989601	3220	1610	4830	1588
Thu Aug 17 12:06:40 2017	1502989600	3173	1676	4849	1671
Thu Aug 17 12:06:33 2017	1502989593	2653	2202	4855	2202
Thu Aug 17 12:06:29 2017	1502989589	1841	3024	4864	2967
Thu Aug 17 12:06:44 2017	1502989604	1578	3292	4870	3274
Thu Aug 17 12:06:38 2017	1502989598	1930	2944	4874	2931
Thu Aug 17 12:06:38 2017	1502989598	1874	3001	4874	2987
Thu Aug 17 12:06:29 2017	1502989589	2164	2730	4894	2641
Thu Aug 17 12:06:44 2017	1502989604	1598	3303	4901	3285
Thu Aug 17 12:06:33 2017	1502989593	2696	2215	4912	2209
Thu Aug 17 12:06:38 2017	1502989598	1978	2980	4958	2966
Thu Aug 17 12:06:40 2017	1502989600	3196	1812	5008	1812
Thu Aug 17 12:06:38 2017	1502989598	1982	3052	5033	2997
Thu Aug 17 12:06:26 2017	1502989586	1226	3835	5061	1615
Thu Aug 17 12:06:29 2017	1502989589	2156	2935	5091	2719
Thu Aug 17 12:06:42 2017	1502989602	2171	2921	5092	2758
Thu Aug 17 12:06:29 2017	1502989589	2203	2916	5119	2808
Thu Aug 17 12:06:31 2017	1502989591	2996	2123	5119	2115
Thu Aug 17 12:06:44 2017	1502989604	1619	3531	5150	3267
Thu Aug 17 12:06:44 2017	1502989604	1655	3503	5158	3392
Thu Aug 17 12:06:44 2017	1502989604	1704	3480	5184	3457
Thu Aug 17 12:06:39 2017	1502989599	3059	2149	5208	2149
Thu Aug 17 12:06:30 2017	1502989590	2579	2667	5246	2667
Thu Aug 17 12:06:26 2017	1502989586	1256	3994	5249	1576
Thu Aug 17 12:06:30 2017	1502989590	2591	2667	5259	2661
Thu Aug 17 12:06:26 2017	1502989586	1240	4019	5260	1601
Thu Aug 17 12:06:31 2017	1502989591	2378	2887	5265	2868
Thu Aug 17 12:06:39 2017	1502989599	3100	2182	5283	2182
Thu Aug 17 12:06:39 2017	1502989599	2594	2742	5336	2738
Thu Aug 17 12:06:39 2017	1502989599	2574	2765	5339	2747
Thu Aug 17 12:06:39 2017	1502989599	3116	2228	5344	2212
Thu Aug 17 12:06:39 2017	1502989599	2667	2698	5366	2692
Thu Aug 17 12:06:44 2017	1502989604	1711	3676	5387	3569
Thu Aug 17 12:06:44 2017	1502989604	1735	3654	5388	3617
Thu Aug 17 12:06:44 2017	1502989604	1713	3677	5389	3659
Thu Aug 17 12:06:44 2017	1502989604	1710	3680	5389	3663
Thu Aug 17 12:06:39 2017	1502989599	2702	2691	5393	2681
Thu Aug 17 12:06:44 2017	1502989604	1750	3645	5394	3620
Thu Aug 17 12:06:39 2017	1502989599	2738	2659	5396	2655
Thu Aug 17 12:06:29 2017	1502989589	2735	2662	5397	2662
Thu Aug 17 12:06:29 2017	1502989589	2553	2844	5397	2844
Thu Aug 17 12:06:29 2017	1502989589	2735	2668	5403	2662
Thu Aug 17 12:06:30 2017	1502989590	2650	2761	5411	2761
Thu Aug 17 12:06:29 2017	1502989589	2334	3090	5425	3000
Thu Aug 17 12:06:39 2017	1502989599	2738	2688	5425	2688
Thu Aug 17 12:06:29 2017	1502989589	2810	2618	5428	2593
Thu Aug 17 12:06:29 2017	1502989589	2735	2693	5428	2668
Thu Aug 17 12:06:29 2017	1502989589	2735	2693	5428	2668
Thu Aug 17 12:06:29 2017	1502989589	2418	3017	5435	3017
Thu Aug 17 12:06:29 2017	1502989589	2418	3017	5435	3008
Thu Aug 17 12:06:29 2017	1502989589	2373	3062	5435	3052
Thu Aug 17 12:06:29 2017	1502989589	2418	3017	5435	3008
Thu Aug 17 12:06:29 2017	1502989589	2373	3062	5435	3052
Thu Aug 17 12:06:29 2017	1502989589	2373	3062	5435	3052
Thu Aug 17 12:06:29 2017	1502989589	2373	3062	5435	3053
Thu Aug 17 12:06:44 2017	1502989604	1736	3703	5440	3686
Thu Aug 17 12:06:44 2017	1502989604	1744	3698	5442	3681
Thu Aug 17 12:06:29 2017	1502989589	2403	3041	5445	3041
Thu Aug 17 12:06:38 2017	1502989598	2559	2927	5486	2924
Thu Aug 17 12:06:38 2017	1502989598	2567	2933	5501	2933
Thu Aug 17 12:06:38 2017	1502989598	2596	2931	5526	2930
Thu Aug 17 12:06:38 2017	1502989598	2573	2963	5536	2956
Thu Aug 17 12:06:39 2017	1502989599	2924	2620	5543	2547
Thu Aug 17 12:06:39 2017	1502989599	2934	2611	5545	2590
Thu Aug 17 12:06:39 2017	1502989599	2883	2681	5565	2609
Thu Aug 17 12:06:39 2017	1502989599	2914	2653	5566	2626
Thu Aug 17 12:06:30 2017	1502989590	2965	2602	5567	2528
Thu Aug 17 12:06:39 2017	1502989599	2900	2714	5614	2708
Thu Aug 17 12:06:39 2017	1502989599	2905	2721	5627	2691
Thu Aug 17 12:06:29 2017	1502989589	2786	2878	5664	2828
Thu Aug 17 12:06:29 2017	1502989589	2782	2884	5666	2800
Thu Aug 17 12:06:43 2017	1502989603	1911	4050	5961	4029
Thu Aug 17 12:06:43 2017	1502989603	1711	4266	5976	3824
Thu Aug 17 12:06:33 2017	1502989593	3039	3354	6393	1701
Thu Aug 17 12:06:20 2017	1502989580	3871	2699	6570	2691
Thu Aug 17 12:06:20 2017	1502989580	3867	2713	6580	2709
Thu Aug 17 12:06:20 2017	1502989580	3867	2723	6590	2711
Thu Aug 17 12:06:20 2017	1502989580	3867	2724	6591	2717
Thu Aug 17 12:06:38 2017	1502989598	1467	5207	6675	3131
Thu Aug 17 12:06:38 2017	1502989598	1549	5145	6694	3253
Thu Aug 17 12:06:32 2017	1502989592	3007	3693	6699	1969
Thu Aug 17 12:06:38 2017	1502989598	1479	5222	6701	3214
Thu Aug 17 12:06:32 2017	1502989592	3017	3693	6710	2042
Thu Aug 17 12:06:38 2017	1502989598	1515	5243	6758	3067
Thu Aug 17 12:06:19 2017	1502989579	3388	3520	6908	3058
Thu Aug 17 12:06:38 2017	1502989598	1997	4913	6910	3299
Thu Aug 17 12:06:19 2017	1502989579	3388	3527	6915	3009
Thu Aug 17 12:06:19 2017	1502989579	3414	3505	6920	2950
Thu Aug 17 12:06:19 2017	1502989579	3414	3510	6924	3009
Thu Aug 17 12:06:19 2017	1502989579	3414	3510	6924	2992
Thu Aug 17 12:06:19 2017	1502989579	3414	3510	6924	2951
Thu Aug 17 12:06:20 2017	1502989580	3365	3559	6925	3073
Thu Aug 17 12:06:19 2017	1502989579	3414	3513	6927	3009
Thu Aug 17 12:06:19 2017	1502989579	3430	3498	6928	2915
Thu Aug 17 12:06:19 2017	1502989579	3387	3543	6931	3073
Thu Aug 17 12:06:19 2017	1502989579	3387	3544	6932	3073
Thu Aug 17 12:06:19 2017	1502989579	3387	3544	6932	3071
Thu Aug 17 12:06:19 2017	1502989579	3387	3544	6932	3069
Thu Aug 17 12:06:19 2017	1502989579	3388	3544	6932	3067
Thu Aug 17 12:06:38 2017	1502989598	1979	4954	6933	3253
Thu Aug 17 12:06:20 2017	1502989580	3365	3568	6934	3074
Thu Aug 17 12:06:19 2017	1502989579	3387	3547	6935	3073
Thu Aug 17 12:06:19 2017	1502989579	3430	3505	6935	2942
Thu Aug 17 12:06:19 2017	1502989579	3387	3550	6937	3073
Thu Aug 17 12:06:20 2017	1502989580	3365	3573	6939	3074
Thu Aug 17 12:06:20 2017	1502989580	3363	3576	6939	3083
Thu Aug 17 12:06:19 2017	1502989579	3387	3554	6942	3073
Thu Aug 17 12:06:38 2017	1502989598	1983	4962	6944	3197
Thu Aug 17 12:06:19 2017	1502989579	3387	3557	6944	3073
Thu Aug 17 12:06:20 2017	1502989580	3363	3583	6945	3184
Thu Aug 17 12:06:20 2017	1502989580	3363	3583	6946	3107
Thu Aug 17 12:06:20 2017	1502989580	3363	3583	6946	3107
Thu Aug 17 12:06:38 2017	1502989598	2122	4830	6952	3220
Thu Aug 17 12:06:45 2017	1502989605	7053	50	7102	42
Thu Aug 17 12:06:38 2017	1502989598	2427	4696	7123	3068
Thu Aug 17 12:06:38 2017	1502989598	2345	4780	7125	3182
Thu Aug 17 12:06:38 2017	1502989598	2345	4781	7126	3178
Thu Aug 17 12:06:45 2017	1502989605	7031	95	7126	94
Thu Aug 17 12:06:38 2017	1502989598	2100	5030	7130	3442
Thu Aug 17 12:06:38 2017	1502989598	2448	4724	7172	3079
Thu Aug 17 12:06:45 2017	1502989605	7011	186	7197	185
Thu Aug 17 12:06:45 2017	1502989605	7011	186	7197	185
Thu Aug 17 12:06:45 2017	1502989605	7011	186	7197	185
Thu Aug 17 12:06:45 2017	1502989605	7011	186	7197	185
Thu Aug 17 12:06:19 2017	1502989579	2894	4318	7212	3249
Thu Aug 17 12:06:19 2017	1502989579	2876	4339	7214	3498
Thu Aug 17 12:06:19 2017	1502989579	2884	4342	7226	3249
Thu Aug 17 12:06:38 2017	1502989598	2438	4797	7234	3079
Thu Aug 17 12:06:19 2017	1502989579	3046	4320	7366	3242
Thu Aug 17 12:06:45 2017	1502989605	7074	340	7414	306
Thu Aug 17 12:06:46 2017	1502989606	7099	347	7447	324
Thu Aug 17 12:06:45 2017	1502989605	7215	241	7456	191
Thu Aug 17 12:06:18 2017	1502989578	1028	6437	7466	3363
Thu Aug 17 12:06:45 2017	1502989605	7149	347	7496	319
Thu Aug 17 12:06:45 2017	1502989605	7198	332	7530	219
Thu Aug 17 12:06:45 2017	1502989605	7189	347	7536	219
Thu Aug 17 12:06:45 2017	1502989605	7190	347	7537	307
Thu Aug 17 12:06:19 2017	1502989579	3037	4546	7584	3396
Thu Aug 17 12:06:19 2017	1502989579	3037	4546	7584	3328
Thu Aug 17 12:06:19 2017	1502989579	3037	4552	7589	3477
Thu Aug 17 12:06:19 2017	1502989579	3037	4555	7592	3477
Thu Aug 17 12:06:19 2017	1502989579	1228	6400	7628	3631
Thu Aug 17 12:06:19 2017	1502989579	1361	6272	7633	3498
Thu Aug 17 12:06:19 2017	1502989579	1228	6408	7636	3631
Thu Aug 17 12:06:18 2017	1502989578	1101	6537	7638	3799
Thu Aug 17 12:06:18 2017	1502989578	1223	6415	7638	3677
Thu Aug 17 12:06:19 2017	1502989579	3090	4548	7638	3328
Thu Aug 17 12:06:18 2017	1502989578	1225	6444	7668	3675
Thu Aug 17 12:06:18 2017	1502989578	1223	6446	7668	3677
Thu Aug 17 12:06:19 2017	1502989579	3125	4548	7673	3328
Thu Aug 17 12:06:19 2017	1502989579	2978	4718	7695	3502
Thu Aug 17 12:06:19 2017	1502989579	1851	5857	7708	3833
Thu Aug 17 12:06:29 2017	1502989589	1787	6020	7807	3021
Thu Aug 17 12:06:29 2017	1502989589	1787	6020	7807	3014
Thu Aug 17 12:06:45 2017	1502989605	2623	5549	8172	5468
Thu Aug 17 12:06:45 2017	1502989605	2732	5830	8561	5713
Thu Aug 17 12:06:45 2017	1502989605	2732	5830	8561	5713
Thu Aug 17 12:06:45 2017	1502989605	2732	5830	8562	5713
Thu Aug 17 12:06:45 2017	1502989605	2732	5830	8562	5713
Thu Aug 17 12:06:45 2017	1502989605	2721	5841	8562	5724
Thu Aug 17 12:06:45 2017	1502989605	2721	5841	8562	5724
Thu Aug 17 12:06:45 2017	1502989605	2721	5841	8562	5719
Thu Aug 17 12:06:29 2017	1502989589	2156	6515	8671	6509
Thu Aug 17 12:06:35 2017	1502989595	4415	5243	9658	3094
Thu Aug 17 12:06:45 2017	1502989605	3179	6680	9859	6601
Thu Aug 17 12:06:38 2017	1502989598	1694	8823	10516	5344
Thu Aug 17 12:06:45 2017	1502989605	3443	7112	10556	7067
Thu Aug 17 12:06:45 2017	1502989605	3490	7190	10680	7151
Thu Aug 17 12:06:45 2017	1502989605	3502	7217	10719	7213
Thu Aug 17 12:06:45 2017	1502989605	3506	7257	10763	7222
Thu Aug 17 12:06:33 2017	1502989593	3040	8647	11687	1700
Thu Aug 17 12:06:43 2017	1502989603	1788	10726	12514	3457
Thu Aug 17 12:06:43 2017	1502989603	1788	10726	12514	3445
Thu Aug 17 12:06:28 2017	1502989588	1775	11503	13278	2987
Thu Aug 17 12:06:38 2017	1502989598	2102	11331	13433	3186
Thu Aug 17 12:06:38 2017	1502989598	1997	12623	14619	5597
Thu Aug 17 12:06:19 2017	1502989579	1663	18114	19776	16410
