starttime	seconds	ctime	dtime	ttime	wait
Thu Aug 17 12:02:39 2017	1502989359	20	134	154	134
Thu Aug 17 12:02:39 2017	1502989359	35	153	188	153
Thu Aug 17 12:02:39 2017	1502989359	35	154	189	154
Thu Aug 17 12:02:39 2017	1502989359	124	102	226	101
Thu Aug 17 12:02:47 2017	1502989367	77	152	229	149
Thu Aug 17 12:02:47 2017	1502989367	77	152	229	149
Thu Aug 17 12:02:37 2017	1502989357	38	192	231	192
Thu Aug 17 12:02:37 2017	1502989357	41	191	232	185
Thu Aug 17 12:02:47 2017	1502989367	84	149	233	149
Thu Aug 17 12:02:47 2017	1502989367	84	149	233	149
Thu Aug 17 12:02:39 2017	1502989359	26	209	235	206
Thu Aug 17 12:02:37 2017	1502989357	41	200	242	185
Thu Aug 17 12:02:47 2017	1502989367	91	152	242	152
Thu Aug 17 12:02:47 2017	1502989367	91	152	242	152
Thu Aug 17 12:02:47 2017	1502989367	104	152	255	152
Thu Aug 17 12:02:47 2017	1502989367	77	181	258	152
Thu Aug 17 12:02:47 2017	1502989367	77	181	258	152
Thu Aug 17 12:02:47 2017	1502989367	77	183	260	152
Thu Aug 17 12:02:47 2017	1502989367	110	152	262	152
Thu Aug 17 12:02:37 2017	1502989357	39	224	263	224
Thu Aug 17 12:02:45 2017	1502989365	83	186	268	185
Thu Aug 17 12:02:45 2017	1502989365	83	186	268	185
Thu Aug 17 12:02:43 2017	1502989363	35	234	269	234
Thu Aug 17 12:02:39 2017	1502989359	124	149	273	102
Thu Aug 17 12:02:47 2017	1502989367	77	196	273	196
Thu Aug 17 12:02:47 2017	1502989367	77	196	273	181
Thu Aug 17 12:02:47 2017	1502989367	77	196	273	183
Thu Aug 17 12:02:47 2017	1502989367	77	196	273	196
Thu Aug 17 12:02:39 2017	1502989359	124	150	274	149
Thu Aug 17 12:02:43 2017	1502989363	145	129	275	129
Thu Aug 17 12:02:43 2017	1502989363	127	151	278	151
Thu Aug 17 12:02:43 2017	1502989363	127	151	278	151
Thu Aug 17 12:02:43 2017	1502989363	127	151	278	151
Thu Aug 17 12:02:42 2017	1502989362	119	159	278	159
Thu Aug 17 12:02:43 2017	1502989363	152	129	281	129
Thu Aug 17 12:02:43 2017	1502989363	152	129	281	129
Thu Aug 17 12:02:43 2017	1502989363	179	102	281	102
Thu Aug 17 12:02:43 2017	1502989363	88	193	281	193
Thu Aug 17 12:02:45 2017	1502989365	102	179	281	179
Thu Aug 17 12:02:46 2017	1502989366	168	115	283	115
Thu Aug 17 12:02:43 2017	1502989363	50	234	284	222
Thu Aug 17 12:02:43 2017	1502989363	50	234	284	234
Thu Aug 17 12:02:43 2017	1502989363	50	234	284	234
Thu Aug 17 12:02:43 2017	1502989363	50	234	284	234
Thu Aug 17 12:02:43 2017	1502989363	50	234	284	222
Thu Aug 17 12:02:44 2017	1502989364	152	132	284	132
Thu Aug 17 12:02:40 2017	1502989360	80	208	288	208
Thu Aug 17 12:02:40 2017	1502989360	86	203	288	203
Thu Aug 17 12:02:40 2017	1502989360	86	203	288	203
Thu Aug 17 12:02:43 2017	1502989363	72	218	290	217
Thu Aug 17 12:02:43 2017	1502989363	72	218	290	217
Thu Aug 17 12:03:00 2017	1502989380	30	262	291	262
Thu Aug 17 12:03:00 2017	1502989380	30	262	291	262
Thu Aug 17 12:03:00 2017	1502989380	30	262	291	262
Thu Aug 17 12:03:00 2017	1502989380	30	262	291	262
Thu Aug 17 12:03:00 2017	1502989380	30	262	291	262
Thu Aug 17 12:02:46 2017	1502989366	167	126	293	115
Thu Aug 17 12:02:46 2017	1502989366	167	126	293	115
Thu Aug 17 12:02:40 2017	1502989360	115	178	294	178
Thu Aug 17 12:02:40 2017	1502989360	115	178	294	178
Thu Aug 17 12:02:40 2017	1502989360	115	178	294	178
Thu Aug 17 12:02:40 2017	1502989360	116	178	294	178
Thu Aug 17 12:02:40 2017	1502989360	82	212	294	212
Thu Aug 17 12:02:46 2017	1502989366	167	127	294	126
Thu Aug 17 12:02:43 2017	1502989363	179	117	296	102
Thu Aug 17 12:02:40 2017	1502989360	86	211	296	203
Thu Aug 17 12:02:47 2017	1502989367	71	226	296	226
Thu Aug 17 12:02:40 2017	1502989360	86	212	298	203
Thu Aug 17 12:02:40 2017	1502989360	86	212	298	211
Thu Aug 17 12:02:40 2017	1502989360	86	212	298	212
Thu Aug 17 12:02:40 2017	1502989360	86	212	298	211
Thu Aug 17 12:02:40 2017	1502989360	86	212	298	212
Thu Aug 17 12:02:40 2017	1502989360	86	212	298	212
Thu Aug 17 12:02:39 2017	1502989359	157	141	298	106
Thu Aug 17 12:02:47 2017	1502989367	157	143	299	142
Thu Aug 17 12:02:47 2017	1502989367	157	143	299	142
Thu Aug 17 12:02:47 2017	1502989367	157	143	299	142
Thu Aug 17 12:02:47 2017	1502989367	157	143	299	142
Thu Aug 17 12:02:50 2017	1502989370	24	279	302	279
Thu Aug 17 12:02:50 2017	1502989370	24	279	302	279
Thu Aug 17 12:02:50 2017	1502989370	24	279	302	279
Thu Aug 17 12:02:50 2017	1502989370	24	279	302	279
Thu Aug 17 12:02:44 2017	1502989364	152	150	302	150
Thu Aug 17 12:02:44 2017	1502989364	152	151	303	132
Thu Aug 17 12:02:43 2017	1502989363	177	129	306	129
Thu Aug 17 12:02:43 2017	1502989363	88	218	306	217
Thu Aug 17 12:02:43 2017	1502989363	144	164	308	164
Thu Aug 17 12:02:43 2017	1502989363	144	164	308	164
Thu Aug 17 12:02:43 2017	1502989363	144	164	308	164
Thu Aug 17 12:02:43 2017	1502989363	114	193	308	164
Thu Aug 17 12:02:43 2017	1502989363	144	164	308	164
Thu Aug 17 12:02:43 2017	1502989363	144	164	308	164
Thu Aug 17 12:02:43 2017	1502989363	144	164	308	164
Thu Aug 17 12:02:43 2017	1502989363	144	164	308	164
Thu Aug 17 12:02:43 2017	1502989363	144	164	308	164
Thu Aug 17 12:02:43 2017	1502989363	144	164	308	164
Thu Aug 17 12:02:43 2017	1502989363	114	193	308	193
Thu Aug 17 12:02:43 2017	1502989363	136	172	308	172
Thu Aug 17 12:02:43 2017	1502989363	114	193	308	193
Thu Aug 17 12:02:43 2017	1502989363	114	193	308	193
Thu Aug 17 12:02:43 2017	1502989363	136	172	308	165
Thu Aug 17 12:02:43 2017	1502989363	115	193	308	164
Thu Aug 17 12:02:47 2017	1502989367	77	232	308	232
Thu Aug 17 12:02:47 2017	1502989367	77	232	308	232
Thu Aug 17 12:02:47 2017	1502989367	77	232	308	232
Thu Aug 17 12:02:47 2017	1502989367	77	232	308	228
Thu Aug 17 12:02:47 2017	1502989367	77	232	309	232
Thu Aug 17 12:02:47 2017	1502989367	86	226	312	214
Thu Aug 17 12:02:47 2017	1502989367	169	142	312	142
Thu Aug 17 12:02:44 2017	1502989364	61	251	312	251
Thu Aug 17 12:02:44 2017	1502989364	61	251	312	251
Thu Aug 17 12:02:44 2017	1502989364	61	251	312	251
Thu Aug 17 12:02:44 2017	1502989364	61	251	312	251
Thu Aug 17 12:02:46 2017	1502989366	168	145	313	132
Thu Aug 17 12:02:40 2017	1502989360	118	195	313	195
Thu Aug 17 12:02:40 2017	1502989360	116	197	313	197
Thu Aug 17 12:02:40 2017	1502989360	116	197	313	197
Thu Aug 17 12:02:40 2017	1502989360	116	197	313	197
Thu Aug 17 12:02:47 2017	1502989367	172	142	314	141
Thu Aug 17 12:02:47 2017	1502989367	172	142	314	141
Thu Aug 17 12:02:47 2017	1502989367	214	102	315	102
Thu Aug 17 12:02:47 2017	1502989367	214	102	315	101
Thu Aug 17 12:02:47 2017	1502989367	214	102	315	101
Thu Aug 17 12:02:47 2017	1502989367	212	103	315	103
Thu Aug 17 12:02:47 2017	1502989367	214	102	315	102
Thu Aug 17 12:02:47 2017	1502989367	178	138	315	138
Thu Aug 17 12:02:47 2017	1502989367	178	138	315	138
Thu Aug 17 12:02:47 2017	1502989367	178	138	315	138
Thu Aug 17 12:02:47 2017	1502989367	98	219	316	218
Thu Aug 17 12:02:42 2017	1502989362	74	244	318	244
Thu Aug 17 12:02:42 2017	1502989362	74	244	318	244
Thu Aug 17 12:03:00 2017	1502989380	35	284	318	284
Thu Aug 17 12:03:00 2017	1502989380	35	284	318	272
Thu Aug 17 12:03:00 2017	1502989380	35	284	319	272
Thu Aug 17 12:02:44 2017	1502989364	67	251	319	251
Thu Aug 17 12:02:44 2017	1502989364	67	251	319	251
Thu Aug 17 12:02:43 2017	1502989363	145	174	319	169
Thu Aug 17 12:02:43 2017	1502989363	145	174	319	169
Thu Aug 17 12:02:40 2017	1502989360	191	129	320	129
Thu Aug 17 12:02:44 2017	1502989364	70	251	322	251
Thu Aug 17 12:02:44 2017	1502989364	57	265	322	265
Thu Aug 17 12:02:44 2017	1502989364	57	265	322	265
Thu Aug 17 12:02:44 2017	1502989364	57	265	322	229
Thu Aug 17 12:02:44 2017	1502989364	57	265	322	265
Thu Aug 17 12:02:43 2017	1502989363	72	250	322	217
Thu Aug 17 12:02:43 2017	1502989363	78	244	322	212
Thu Aug 17 12:02:44 2017	1502989364	190	132	322	132
Thu Aug 17 12:02:39 2017	1502989359	24	298	322	298
Thu Aug 17 12:02:39 2017	1502989359	24	298	322	298
Thu Aug 17 12:02:47 2017	1502989367	98	228	325	218
Thu Aug 17 12:02:47 2017	1502989367	98	228	325	228
Thu Aug 17 12:02:47 2017	1502989367	98	228	325	228
Thu Aug 17 12:02:47 2017	1502989367	98	228	325	228
Thu Aug 17 12:02:47 2017	1502989367	98	228	325	228
Thu Aug 17 12:02:47 2017	1502989367	98	228	325	218
Thu Aug 17 12:02:43 2017	1502989363	69	256	325	256
Thu Aug 17 12:02:43 2017	1502989363	145	181	326	169
Thu Aug 17 12:02:43 2017	1502989363	145	181	326	181
Thu Aug 17 12:02:43 2017	1502989363	145	181	326	181
Thu Aug 17 12:02:44 2017	1502989364	194	132	326	132
Thu Aug 17 12:02:40 2017	1502989360	219	108	327	108
Thu Aug 17 12:02:47 2017	1502989367	77	250	327	232
Thu Aug 17 12:02:43 2017	1502989363	88	239	327	193
Thu Aug 17 12:02:43 2017	1502989363	56	272	328	272
Thu Aug 17 12:02:47 2017	1502989367	98	232	329	228
Thu Aug 17 12:02:46 2017	1502989366	70	260	330	260
Thu Aug 17 12:02:46 2017	1502989366	70	262	331	260
Thu Aug 17 12:02:46 2017	1502989366	151	181	331	181
Thu Aug 17 12:02:46 2017	1502989366	70	262	331	262
Thu Aug 17 12:02:46 2017	1502989366	151	181	331	181
Thu Aug 17 12:02:46 2017	1502989366	70	262	331	260
Thu Aug 17 12:02:46 2017	1502989366	70	262	331	262
Thu Aug 17 12:02:46 2017	1502989366	150	181	331	181
Thu Aug 17 12:02:47 2017	1502989367	188	144	332	144
Thu Aug 17 12:02:47 2017	1502989367	77	255	332	232
Thu Aug 17 12:02:47 2017	1502989367	77	255	332	243
Thu Aug 17 12:02:47 2017	1502989367	77	255	332	255
Thu Aug 17 12:02:47 2017	1502989367	77	255	332	255
Thu Aug 17 12:02:45 2017	1502989365	107	227	334	227
Thu Aug 17 12:02:45 2017	1502989365	107	227	334	227
Thu Aug 17 12:02:40 2017	1502989360	203	131	334	131
Thu Aug 17 12:02:40 2017	1502989360	203	131	334	131
Thu Aug 17 12:02:40 2017	1502989360	203	131	334	131
Thu Aug 17 12:02:40 2017	1502989360	203	131	334	115
Thu Aug 17 12:02:36 2017	1502989356	145	189	334	180
Thu Aug 17 12:02:40 2017	1502989360	219	115	335	108
Thu Aug 17 12:02:42 2017	1502989362	159	176	335	176
Thu Aug 17 12:02:42 2017	1502989362	159	176	335	176
Thu Aug 17 12:02:47 2017	1502989367	201	134	336	134
Thu Aug 17 12:02:47 2017	1502989367	201	134	336	134
Thu Aug 17 12:02:47 2017	1502989367	201	134	336	134
Thu Aug 17 12:02:47 2017	1502989367	201	134	336	134
Thu Aug 17 12:02:47 2017	1502989367	204	132	336	132
Thu Aug 17 12:02:47 2017	1502989367	201	134	336	134
Thu Aug 17 12:02:47 2017	1502989367	201	134	336	134
Thu Aug 17 12:02:47 2017	1502989367	201	134	336	134
Thu Aug 17 12:02:39 2017	1502989359	37	298	336	298
Thu Aug 17 12:02:39 2017	1502989359	37	298	336	298
Thu Aug 17 12:02:39 2017	1502989359	37	298	336	298
Thu Aug 17 12:02:39 2017	1502989359	37	298	336	298
Thu Aug 17 12:02:43 2017	1502989363	86	250	336	204
Thu Aug 17 12:02:45 2017	1502989365	109	227	336	227
Thu Aug 17 12:02:39 2017	1502989359	193	143	336	125
Thu Aug 17 12:02:39 2017	1502989359	193	143	336	143
Thu Aug 17 12:02:39 2017	1502989359	193	143	336	143
Thu Aug 17 12:02:44 2017	1502989364	108	229	337	229
Thu Aug 17 12:02:44 2017	1502989364	98	239	337	239
Thu Aug 17 12:02:44 2017	1502989364	98	239	337	239
Thu Aug 17 12:02:44 2017	1502989364	98	239	337	239
Thu Aug 17 12:02:44 2017	1502989364	98	239	337	239
Thu Aug 17 12:02:44 2017	1502989364	98	239	337	239
Thu Aug 17 12:02:43 2017	1502989363	144	193	337	193
Thu Aug 17 12:02:43 2017	1502989363	144	194	337	193
Thu Aug 17 12:03:00 2017	1502989380	58	279	337	279
Thu Aug 17 12:03:00 2017	1502989380	58	279	337	279
Thu Aug 17 12:02:36 2017	1502989356	145	192	338	181
Thu Aug 17 12:02:36 2017	1502989356	145	192	338	192
Thu Aug 17 12:02:36 2017	1502989356	145	193	338	192
Thu Aug 17 12:02:36 2017	1502989356	145	193	338	192
Thu Aug 17 12:02:36 2017	1502989356	145	193	338	192
Thu Aug 17 12:02:36 2017	1502989356	145	193	338	192
Thu Aug 17 12:02:36 2017	1502989356	145	193	338	192
Thu Aug 17 12:02:36 2017	1502989356	145	193	338	192
Thu Aug 17 12:02:36 2017	1502989356	113	226	338	226
Thu Aug 17 12:02:36 2017	1502989356	113	226	338	226
Thu Aug 17 12:02:36 2017	1502989356	114	224	339	224
Thu Aug 17 12:02:36 2017	1502989356	114	224	339	224
Thu Aug 17 12:02:36 2017	1502989356	113	226	339	226
Thu Aug 17 12:02:45 2017	1502989365	78	260	339	260
Thu Aug 17 12:02:45 2017	1502989365	78	260	339	260
Thu Aug 17 12:02:36 2017	1502989356	113	226	339	219
Thu Aug 17 12:02:45 2017	1502989365	78	260	339	260
Thu Aug 17 12:02:45 2017	1502989365	78	260	339	260
Thu Aug 17 12:02:45 2017	1502989365	78	260	339	260
Thu Aug 17 12:03:00 2017	1502989380	62	279	341	279
Thu Aug 17 12:02:44 2017	1502989364	209	132	341	126
Thu Aug 17 12:02:43 2017	1502989363	69	272	342	256
Thu Aug 17 12:02:36 2017	1502989356	145	197	342	193
Thu Aug 17 12:02:36 2017	1502989356	145	197	342	197
Thu Aug 17 12:02:47 2017	1502989367	201	141	342	141
Thu Aug 17 12:02:36 2017	1502989356	145	197	342	193
Thu Aug 17 12:02:47 2017	1502989367	201	141	342	141
Thu Aug 17 12:03:00 2017	1502989380	30	313	342	262
Thu Aug 17 12:02:46 2017	1502989366	167	175	343	175
Thu Aug 17 12:02:46 2017	1502989366	167	176	343	126
Thu Aug 17 12:02:42 2017	1502989362	151	192	343	192
Thu Aug 17 12:02:42 2017	1502989362	151	192	343	192
Thu Aug 17 12:02:45 2017	1502989365	130	214	344	214
Thu Aug 17 12:02:45 2017	1502989365	130	214	344	214
Thu Aug 17 12:02:47 2017	1502989367	204	141	344	132
Thu Aug 17 12:02:45 2017	1502989365	142	202	345	202
Thu Aug 17 12:02:45 2017	1502989365	90	254	345	254
Thu Aug 17 12:02:45 2017	1502989365	91	254	345	254
Thu Aug 17 12:02:47 2017	1502989367	204	141	345	141
Thu Aug 17 12:02:39 2017	1502989359	46	298	345	298
Thu Aug 17 12:02:39 2017	1502989359	46	298	345	298
Thu Aug 17 12:02:39 2017	1502989359	44	300	345	300
Thu Aug 17 12:02:42 2017	1502989362	152	192	345	192
Thu Aug 17 12:02:42 2017	1502989362	152	192	345	192
Thu Aug 17 12:02:44 2017	1502989364	82	265	346	229
Thu Aug 17 12:02:47 2017	1502989367	214	134	348	102
Thu Aug 17 12:02:47 2017	1502989367	214	134	348	134
Thu Aug 17 12:02:47 2017	1502989367	214	134	348	102
Thu Aug 17 12:02:47 2017	1502989367	214	134	348	134
Thu Aug 17 12:02:42 2017	1502989362	156	192	348	192
Thu Aug 17 12:02:39 2017	1502989359	48	300	348	300
Thu Aug 17 12:03:00 2017	1502989380	62	286	349	275
Thu Aug 17 12:02:45 2017	1502989365	95	254	349	254
Thu Aug 17 12:02:46 2017	1502989366	168	181	349	181
Thu Aug 17 12:02:46 2017	1502989366	168	181	349	181
Thu Aug 17 12:02:46 2017	1502989366	159	190	349	142
Thu Aug 17 12:02:46 2017	1502989366	168	181	349	181
Thu Aug 17 12:02:42 2017	1502989362	96	253	349	253
Thu Aug 17 12:02:46 2017	1502989366	159	190	349	166
Thu Aug 17 12:02:45 2017	1502989365	142	207	349	202
Thu Aug 17 12:02:40 2017	1502989360	219	131	350	115
Thu Aug 17 12:02:42 2017	1502989362	108	244	352	244
Thu Aug 17 12:02:42 2017	1502989362	108	244	352	244
Thu Aug 17 12:02:39 2017	1502989359	52	300	353	300
Thu Aug 17 12:02:45 2017	1502989365	130	226	356	214
Thu Aug 17 12:02:45 2017	1502989365	130	227	356	227
Thu Aug 17 12:02:45 2017	1502989365	142	214	356	207
Thu Aug 17 12:02:45 2017	1502989365	130	227	356	214
Thu Aug 17 12:02:45 2017	1502989365	130	227	356	226
Thu Aug 17 12:03:00 2017	1502989380	38	318	357	253
Thu Aug 17 12:03:00 2017	1502989380	38	318	357	304
Thu Aug 17 12:02:36 2017	1502989356	38	320	358	320
Thu Aug 17 12:02:36 2017	1502989356	36	321	358	321
Thu Aug 17 12:02:43 2017	1502989363	88	270	358	239
Thu Aug 17 12:02:43 2017	1502989363	99	259	358	259
Thu Aug 17 12:02:43 2017	1502989363	99	259	358	259
Thu Aug 17 12:02:43 2017	1502989363	102	256	358	256
Thu Aug 17 12:02:43 2017	1502989363	102	256	358	256
Thu Aug 17 12:02:43 2017	1502989363	99	259	358	258
Thu Aug 17 12:02:43 2017	1502989363	88	270	358	270
Thu Aug 17 12:02:43 2017	1502989363	88	270	358	239
Thu Aug 17 12:02:43 2017	1502989363	88	270	358	270
Thu Aug 17 12:02:43 2017	1502989363	88	270	358	270
Thu Aug 17 12:02:43 2017	1502989363	88	270	358	270
Thu Aug 17 12:02:43 2017	1502989363	88	270	358	270
Thu Aug 17 12:02:43 2017	1502989363	88	270	358	270
Thu Aug 17 12:02:42 2017	1502989362	119	239	358	223
Thu Aug 17 12:03:00 2017	1502989380	38	320	358	318
Thu Aug 17 12:03:00 2017	1502989380	42	316	358	316
Thu Aug 17 12:02:42 2017	1502989362	119	239	358	239
Thu Aug 17 12:03:00 2017	1502989380	42	316	358	316
Thu Aug 17 12:03:00 2017	1502989380	42	316	358	316
Thu Aug 17 12:03:00 2017	1502989380	38	320	358	318
Thu Aug 17 12:02:42 2017	1502989362	175	184	359	183
Thu Aug 17 12:02:44 2017	1502989364	154	207	361	207
Thu Aug 17 12:02:44 2017	1502989364	154	207	361	207
Thu Aug 17 12:02:44 2017	1502989364	154	207	361	196
Thu Aug 17 12:02:44 2017	1502989364	85	276	361	276
Thu Aug 17 12:02:44 2017	1502989364	85	276	361	276
Thu Aug 17 12:02:44 2017	1502989364	85	276	361	276
Thu Aug 17 12:02:44 2017	1502989364	85	276	361	276
Thu Aug 17 12:02:44 2017	1502989364	85	276	361	276
Thu Aug 17 12:02:44 2017	1502989364	85	276	361	276
Thu Aug 17 12:02:44 2017	1502989364	166	196	362	196
Thu Aug 17 12:02:39 2017	1502989359	161	201	362	201
Thu Aug 17 12:02:39 2017	1502989359	161	201	362	201
Thu Aug 17 12:02:44 2017	1502989364	166	196	362	196
Thu Aug 17 12:02:44 2017	1502989364	150	212	363	212
Thu Aug 17 12:02:42 2017	1502989362	119	244	363	239
Thu Aug 17 12:02:42 2017	1502989362	119	244	363	244
Thu Aug 17 12:02:42 2017	1502989362	119	244	363	244
Thu Aug 17 12:02:42 2017	1502989362	119	244	363	244
Thu Aug 17 12:02:42 2017	1502989362	119	244	363	244
Thu Aug 17 12:02:42 2017	1502989362	119	244	363	244
Thu Aug 17 12:02:42 2017	1502989362	119	244	363	244
Thu Aug 17 12:02:42 2017	1502989362	122	242	364	242
Thu Aug 17 12:02:42 2017	1502989362	122	242	364	242
Thu Aug 17 12:02:42 2017	1502989362	122	242	364	242
Thu Aug 17 12:02:39 2017	1502989359	164	201	365	201
Thu Aug 17 12:02:44 2017	1502989364	154	211	365	207
Thu Aug 17 12:02:44 2017	1502989364	154	211	365	207
Thu Aug 17 12:02:44 2017	1502989364	154	211	365	207
Thu Aug 17 12:02:45 2017	1502989365	179	188	367	188
Thu Aug 17 12:03:00 2017	1502989380	42	325	367	316
Thu Aug 17 12:03:00 2017	1502989380	42	325	367	325
Thu Aug 17 12:03:00 2017	1502989380	42	325	368	316
Thu Aug 17 12:02:42 2017	1502989362	100	269	369	269
Thu Aug 17 12:02:39 2017	1502989359	171	199	370	199
Thu Aug 17 12:02:39 2017	1502989359	152	217	370	217
Thu Aug 17 12:02:39 2017	1502989359	171	199	370	199
Thu Aug 17 12:02:39 2017	1502989359	171	199	370	199
Thu Aug 17 12:02:39 2017	1502989359	171	199	370	199
Thu Aug 17 12:02:44 2017	1502989364	159	212	371	212
Thu Aug 17 12:02:36 2017	1502989356	145	226	371	197
Thu Aug 17 12:02:42 2017	1502989362	119	253	371	252
Thu Aug 17 12:02:42 2017	1502989362	119	253	371	252
Thu Aug 17 12:02:44 2017	1502989364	164	207	371	196
Thu Aug 17 12:02:44 2017	1502989364	164	207	371	196
Thu Aug 17 12:02:42 2017	1502989362	130	242	372	242
Thu Aug 17 12:02:42 2017	1502989362	130	242	372	242
Thu Aug 17 12:02:42 2017	1502989362	130	242	372	242
Thu Aug 17 12:02:42 2017	1502989362	130	242	372	242
Thu Aug 17 12:02:42 2017	1502989362	119	254	373	252
Thu Aug 17 12:02:42 2017	1502989362	181	192	373	192
Thu Aug 17 12:02:42 2017	1502989362	181	193	373	190
Thu Aug 17 12:02:42 2017	1502989362	181	193	373	192
Thu Aug 17 12:02:42 2017	1502989362	181	193	373	192
Thu Aug 17 12:02:42 2017	1502989362	181	193	373	192
Thu Aug 17 12:02:42 2017	1502989362	173	200	373	200
Thu Aug 17 12:02:42 2017	1502989362	190	184	373	183
Thu Aug 17 12:02:42 2017	1502989362	173	200	373	200
Thu Aug 17 12:02:41 2017	1502989361	297	77	373	55
Thu Aug 17 12:02:42 2017	1502989362	104	269	374	245
Thu Aug 17 12:02:39 2017	1502989359	171	204	375	199
Thu Aug 17 12:02:39 2017	1502989359	171	204	375	199
Thu Aug 17 12:02:39 2017	1502989359	171	204	375	204
Thu Aug 17 12:02:39 2017	1502989359	171	204	375	204
Thu Aug 17 12:02:39 2017	1502989359	171	204	375	199
Thu Aug 17 12:02:39 2017	1502989359	172	203	375	203
Thu Aug 17 12:02:39 2017	1502989359	172	203	375	203
Thu Aug 17 12:02:39 2017	1502989359	172	203	375	203
Thu Aug 17 12:02:39 2017	1502989359	172	203	375	203
Thu Aug 17 12:02:39 2017	1502989359	173	202	375	201
Thu Aug 17 12:02:39 2017	1502989359	161	217	378	201
Thu Aug 17 12:02:39 2017	1502989359	161	217	379	201
Thu Aug 17 12:02:42 2017	1502989362	127	253	380	237
Thu Aug 17 12:02:42 2017	1502989362	122	258	380	242
Thu Aug 17 12:02:42 2017	1502989362	181	200	380	192
Thu Aug 17 12:02:42 2017	1502989362	181	200	380	200
Thu Aug 17 12:02:42 2017	1502989362	74	310	383	310
Thu Aug 17 12:02:42 2017	1502989362	74	310	383	244
Thu Aug 17 12:02:42 2017	1502989362	74	310	383	244
Thu Aug 17 12:02:45 2017	1502989365	141	243	383	243
Thu Aug 17 12:02:45 2017	1502989365	141	243	384	210
Thu Aug 17 12:02:45 2017	1502989365	141	243	384	243
Thu Aug 17 12:02:45 2017	1502989365	141	243	384	174
Thu Aug 17 12:02:59 2017	1502989379	92	293	385	292
Thu Aug 17 12:02:45 2017	1502989365	141	245	386	243
Thu Aug 17 12:02:45 2017	1502989365	179	207	386	207
Thu Aug 17 12:02:45 2017	1502989365	179	208	386	207
Thu Aug 17 12:02:45 2017	1502989365	124	262	386	260
Thu Aug 17 12:02:44 2017	1502989364	264	124	388	124
Thu Aug 17 12:02:44 2017	1502989364	264	124	388	124
Thu Aug 17 12:02:46 2017	1502989366	311	78	389	78
Thu Aug 17 12:02:37 2017	1502989357	67	322	389	322
Thu Aug 17 12:02:37 2017	1502989357	67	322	389	322
Thu Aug 17 12:02:37 2017	1502989357	67	322	389	322
Thu Aug 17 12:02:37 2017	1502989357	67	322	389	322
Thu Aug 17 12:02:37 2017	1502989357	67	322	389	322
Thu Aug 17 12:02:37 2017	1502989357	67	322	389	322
Thu Aug 17 12:02:37 2017	1502989357	67	322	389	322
Thu Aug 17 12:02:37 2017	1502989357	67	322	389	322
Thu Aug 17 12:02:44 2017	1502989364	283	107	390	107
Thu Aug 17 12:02:39 2017	1502989359	193	197	390	197
Thu Aug 17 12:02:39 2017	1502989359	193	197	390	143
Thu Aug 17 12:02:39 2017	1502989359	193	197	390	197
Thu Aug 17 12:02:39 2017	1502989359	193	197	390	197
Thu Aug 17 12:02:39 2017	1502989359	193	197	390	197
Thu Aug 17 12:02:39 2017	1502989359	193	197	390	143
Thu Aug 17 12:02:39 2017	1502989359	193	197	390	197
Thu Aug 17 12:02:39 2017	1502989359	193	197	390	197
Thu Aug 17 12:02:39 2017	1502989359	193	197	390	197
Thu Aug 17 12:02:39 2017	1502989359	193	197	390	197
Thu Aug 17 12:02:45 2017	1502989365	129	262	391	260
Thu Aug 17 12:03:00 2017	1502989380	136	256	392	231
Thu Aug 17 12:03:00 2017	1502989380	136	256	392	256
Thu Aug 17 12:03:00 2017	1502989380	136	256	392	253
Thu Aug 17 12:03:00 2017	1502989380	136	256	392	256
Thu Aug 17 12:02:45 2017	1502989365	123	269	393	267
Thu Aug 17 12:02:39 2017	1502989359	193	201	394	197
Thu Aug 17 12:02:39 2017	1502989359	193	201	394	197
Thu Aug 17 12:02:39 2017	1502989359	193	201	394	201
Thu Aug 17 12:02:39 2017	1502989359	193	201	394	201
Thu Aug 17 12:02:39 2017	1502989359	193	201	394	201
Thu Aug 17 12:02:39 2017	1502989359	193	201	394	201
Thu Aug 17 12:02:39 2017	1502989359	193	201	394	201
Thu Aug 17 12:02:42 2017	1502989362	321	74	395	74
Thu Aug 17 12:02:44 2017	1502989364	148	247	395	247
Thu Aug 17 12:02:44 2017	1502989364	147	247	395	247
Thu Aug 17 12:02:44 2017	1502989364	147	247	395	247
Thu Aug 17 12:02:44 2017	1502989364	147	247	395	247
Thu Aug 17 12:02:44 2017	1502989364	148	247	395	247
Thu Aug 17 12:02:44 2017	1502989364	148	247	395	247
Thu Aug 17 12:02:37 2017	1502989357	50	346	395	346
Thu Aug 17 12:02:37 2017	1502989357	50	346	395	346
Thu Aug 17 12:02:59 2017	1502989379	60	335	396	312
Thu Aug 17 12:02:42 2017	1502989362	322	74	396	74
Thu Aug 17 12:02:44 2017	1502989364	289	107	396	102
Thu Aug 17 12:02:44 2017	1502989364	289	107	396	107
Thu Aug 17 12:02:44 2017	1502989364	162	234	397	234
Thu Aug 17 12:02:44 2017	1502989364	162	234	397	234
Thu Aug 17 12:02:45 2017	1502989365	170	228	397	214
Thu Aug 17 12:02:45 2017	1502989365	170	228	397	216
Thu Aug 17 12:02:45 2017	1502989365	169	228	397	228
Thu Aug 17 12:02:45 2017	1502989365	169	228	397	228
